RollNo,CourseNo,ColorGroup,Type,SortOrder
NA15B048,OE6001,0,ELEC,4
NA15B048,CE5220,0,ELEC,5
NA15B049,OE3020,NULL,CORE,NULL
NA15B049,ID5030,1,ELEC,1
NA15B049,HS1090,1,ELEC,2
NA15B049,HS5930,1,ELEC,3
NA15B049,HS2370,1,ELEC,4
NA15B049,OE6005,4,ELEC,5
NA15B049,MS3510,4,ELEC,6
NA15B049,MA2031,2,ELEC,7
NA15B049,GN6106,2,ELEC,8
NA15B049,BT3041,0,ELEC,9
NA15B049,CS3205,0,ELEC,10
NA16B003,BT1010,NULL,CORE,NULL
NA16B003,OE2034,NULL,CORE,NULL
NA16B003,OE2024,NULL,CORE,NULL
NA16B003,OE2014,NULL,CORE,NULL
NA16B003,OE2044,NULL,CORE,NULL
NA16B003,MA2040,0,ELEC,1
NA16B004,BT1010,NULL,CORE,NULL
NA16B004,OE2034,NULL,CORE,NULL
NA16B004,OE2024,NULL,CORE,NULL
NA16B004,OE2014,NULL,CORE,NULL
NA16B004,OE2044,NULL,CORE,NULL
NA16B004,MA2040,1,ELEC,1
NA16B004,MA2030,1,ELEC,2
NA16B005,BT1010,NULL,CORE,NULL
NA16B005,OE2034,NULL,CORE,NULL
NA16B005,OE2024,NULL,CORE,NULL
NA16B005,OE2014,NULL,CORE,NULL
NA16B005,OE2044,NULL,CORE,NULL
NA16B005,MA2040,1,ELEC,1
NA16B005,MA2031,1,ELEC,2
NA16B007,HS5930,NULL,BACKLOG,NULL
NA16B007,BT1010,NULL,CORE,NULL
NA16B007,OE2034,NULL,CORE,NULL
NA16B007,OE2024,NULL,CORE,NULL
NA16B007,OE2014,NULL,CORE,NULL
NA16B007,OE2044,NULL,CORE,NULL
NA16B007,MA2040,2,ELEC,1
NA16B007,MA2030,2,ELEC,2
NA16B008,ID1200,NULL,BACKLOG,NULL
NA16B008,OE2034,NULL,CORE,NULL
NA16B008,OE2024,NULL,CORE,NULL
NA16B008,OE2014,NULL,CORE,NULL
NA16B008,OE2044,NULL,CORE,NULL
NA16B008,BT1010,NULL,CORE,NULL
NA16B008,MA2040,1,ELEC,1
NA16B008,MA2030,1,ELEC,2
NA16B009,BT1010,NULL,CORE,NULL
NA16B009,OE2034,NULL,CORE,NULL
NA16B009,OE2024,NULL,CORE,NULL
NA16B009,OE2014,NULL,CORE,NULL
NA16B009,OE2044,NULL,CORE,NULL
NA16B009,MA2040,0,ELEC,1
NA16B009,MA2030,0,ELEC,2
NA16B010,BT1010,NULL,CORE,NULL
NA16B010,OE2034,NULL,CORE,NULL
NA16B010,OE2024,NULL,CORE,NULL
NA16B010,OE2014,NULL,CORE,NULL
NA16B010,OE2044,NULL,CORE,NULL
NA16B010,MA2040,0,ELEC,1
NA16B011,OE2034,NULL,CORE,NULL
NA16B011,OE2024,NULL,CORE,NULL
NA16B011,OE2014,NULL,CORE,NULL
NA16B011,OE2044,NULL,CORE,NULL
NA16B011,BT1010,NULL,CORE,NULL
NA16B011,MA2040,1,ELEC,1
NA16B012,HS3002,NULL,BACKLOG,NULL
NA16B012,OE2034,NULL,CORE,NULL
NA16B012,OE2024,NULL,CORE,NULL
NA16B012,OE2014,NULL,CORE,NULL
NA16B012,OE2044,NULL,CORE,NULL
NA16B012,BT1010,NULL,CORE,NULL
NA16B012,MA2040,1,ELEC,1
NA16B012,MA2030,1,ELEC,2
NA16B013,BT1010,NULL,CORE,NULL
NA16B013,OE2034,NULL,CORE,NULL
NA16B013,OE2024,NULL,CORE,NULL
NA16B013,OE2014,NULL,CORE,NULL
NA16B013,OE2044,NULL,CORE,NULL
NA16B013,MA2040,0,ELEC,1
NA16B014,BT1010,NULL,CORE,NULL
NA16B014,OE2034,NULL,CORE,NULL
NA16B014,OE2024,NULL,CORE,NULL
NA16B014,OE2014,NULL,CORE,NULL
NA16B014,OE2044,NULL,CORE,NULL
NA16B014,MA2040,1,ELEC,1
NA16B015,BT1010,NULL,CORE,NULL
NA16B015,OE2034,NULL,CORE,NULL
NA16B015,OE2024,NULL,CORE,NULL
NA16B015,OE2014,NULL,CORE,NULL
NA16B015,OE2044,NULL,CORE,NULL
NA16B015,MA2040,0,ELEC,1
NA16B015,MA2030,0,ELEC,2
NA16B016,BT1010,NULL,CORE,NULL
NA16B016,OE2034,NULL,CORE,NULL
NA16B016,OE2024,NULL,CORE,NULL
NA16B016,OE2014,NULL,CORE,NULL
NA16B016,OE2044,NULL,CORE,NULL
NA16B016,MA2040,0,ELEC,1
NA16B017,BT1010,NULL,CORE,NULL
NA16B017,OE2034,NULL,CORE,NULL
NA16B017,OE2024,NULL,CORE,NULL
NA16B017,OE2014,NULL,CORE,NULL
NA16B017,OE2044,NULL,CORE,NULL
NA16B017,MA2040,0,ELEC,1
NA16B017,MA2030,0,ELEC,2
NA16B018,BT1010,NULL,CORE,NULL
NA16B018,OE2034,NULL,CORE,NULL
NA16B018,OE2024,NULL,CORE,NULL
NA16B018,OE2014,NULL,CORE,NULL
NA16B018,OE2044,NULL,CORE,NULL
NA16B018,MA2040,0,ELEC,1
NA16B019,BT1010,NULL,CORE,NULL
NA16B019,OE2034,NULL,CORE,NULL
NA16B019,OE2024,NULL,CORE,NULL
NA16B019,OE2014,NULL,CORE,NULL
NA16B019,OE2044,NULL,CORE,NULL
NA16B019,MA2040,1,ELEC,1
NA16B020,BT1010,NULL,CORE,NULL
NA16B020,OE2034,NULL,CORE,NULL
NA16B020,OE2024,NULL,CORE,NULL
NA16B020,OE2014,NULL,CORE,NULL
NA16B020,OE2044,NULL,CORE,NULL
NA16B020,MA2040,1,ELEC,1
NA16B020,MA2030,1,ELEC,2
NA16B021,BT1010,NULL,CORE,NULL
NA16B021,OE2034,NULL,CORE,NULL
NA16B021,OE2024,NULL,CORE,NULL
NA16B021,OE2014,NULL,CORE,NULL
NA16B021,OE2044,NULL,CORE,NULL
NA16B021,MA2040,1,ELEC,1
NA16B021,MA2030,1,ELEC,2
NA16B022,BT1010,NULL,CORE,NULL
NA16B022,OE2034,NULL,CORE,NULL
NA16B022,OE2024,NULL,CORE,NULL
NA16B022,OE2014,NULL,CORE,NULL
NA16B022,OE2044,NULL,CORE,NULL
NA16B022,MA2040,0,ELEC,1
NA16B022,MA2030,0,ELEC,2
NA16B023,BT1010,NULL,CORE,NULL
NA16B023,OE2034,NULL,CORE,NULL
NA16B023,OE2024,NULL,CORE,NULL
NA16B023,OE2014,NULL,CORE,NULL
NA16B023,OE2044,NULL,CORE,NULL
NA16B023,MA2040,0,ELEC,1
NA16B023,MA2030,0,ELEC,2
NA16B024,BT1010,NULL,CORE,NULL
NA16B024,OE2034,NULL,CORE,NULL
NA16B024,OE2024,NULL,CORE,NULL
NA16B024,OE2014,NULL,CORE,NULL
NA16B024,OE2044,NULL,CORE,NULL
NA16B024,MA2040,1,ELEC,1
NA16B024,MA2031,1,ELEC,2
NA16B024,MA2030,1,ELEC,3
NA16B025,OE2034,NULL,CORE,NULL
NA16B025,OE2024,NULL,CORE,NULL
NA16B025,OE2014,NULL,CORE,NULL
NA16B025,OE2044,NULL,CORE,NULL
NA16B025,BT1010,NULL,CORE,NULL
NA16B025,MA2040,1,ELEC,1
NA16B025,MA2030,1,ELEC,2
NA16B025,MA2031,1,ELEC,3
NA16B026,OE2034,NULL,CORE,NULL
NA16B026,OE2024,NULL,CORE,NULL
NA16B026,OE2014,NULL,CORE,NULL
NA16B026,OE2044,NULL,CORE,NULL
NA16B026,BT1010,NULL,CORE,NULL
NA16B026,MA2040,1,ELEC,1
NA16B026,MA2030,1,ELEC,2
NA16B026,MA2031,1,ELEC,3
NA16B027,BT1010,NULL,CORE,NULL
NA16B027,OE2034,NULL,CORE,NULL
NA16B027,OE2024,NULL,CORE,NULL
NA16B027,OE2014,NULL,CORE,NULL
NA16B027,OE2044,NULL,CORE,NULL
NA16B027,MA2040,0,ELEC,1
NA16B027,HS1110,0,ELEC,2
NA16B028,BT1010,NULL,CORE,NULL
NA16B028,OE2034,NULL,CORE,NULL
NA16B028,OE2024,NULL,CORE,NULL
NA16B028,OE2014,NULL,CORE,NULL
NA16B028,OE2044,NULL,CORE,NULL
NA16B028,MA2040,0,ELEC,1
NA16B028,MA2031,0,ELEC,2
NA16B029,BT1010,NULL,CORE,NULL
NA16B029,OE2034,NULL,CORE,NULL
NA16B029,OE2024,NULL,CORE,NULL
NA16B029,OE2014,NULL,CORE,NULL
NA16B029,OE2044,NULL,CORE,NULL
NA16B029,MA2040,0,ELEC,1
NA16B030,BT1010,NULL,CORE,NULL
NA16B030,OE2034,NULL,CORE,NULL
NA16B030,OE2024,NULL,CORE,NULL
NA16B030,OE2014,NULL,CORE,NULL
NA16B030,OE2044,NULL,CORE,NULL
NA16B030,MA2040,2,ELEC,1
NA16B031,BT1010,NULL,CORE,NULL
NA16B031,OE2034,NULL,CORE,NULL
NA16B031,OE2024,NULL,CORE,NULL
NA16B031,OE2014,NULL,CORE,NULL
NA16B031,OE2044,NULL,CORE,NULL
NA16B031,MA2040,1,ELEC,1
NA16B031,MA2030,1,ELEC,2
NA16B031,MA2031,1,ELEC,3
NA16B032,OE2034,NULL,CORE,NULL
NA16B032,OE2024,NULL,CORE,NULL
NA16B032,OE2014,NULL,CORE,NULL
NA16B032,OE2044,NULL,CORE,NULL
NA16B032,MA2040,1,ELEC,1
NA16B032,MA2030,1,ELEC,2
NA16B032,HS4002,2,ELEC,3
NA16B033,BT1010,NULL,CORE,NULL
NA16B033,OE2034,NULL,CORE,NULL
NA16B033,OE2024,NULL,CORE,NULL
NA16B033,OE2014,NULL,CORE,NULL
NA16B033,OE2044,NULL,CORE,NULL
NA16B033,MA2040,0,ELEC,1
NA16B033,MA2030,0,ELEC,2
NA16B034,BT1010,NULL,CORE,NULL
NA16B034,OE2034,NULL,CORE,NULL
NA16B034,OE2024,NULL,CORE,NULL
NA16B034,OE2014,NULL,CORE,NULL
NA16B034,OE2044,NULL,CORE,NULL
NA16B034,MA2040,1,ELEC,1
NA16B036,BT1010,NULL,CORE,NULL
NA16B036,OE2034,NULL,CORE,NULL
NA16B036,OE2024,NULL,CORE,NULL
NA16B036,OE2014,NULL,CORE,NULL
NA16B036,OE2044,NULL,CORE,NULL
NA16B036,MA2040,0,ELEC,1
NA16B037,OE2034,NULL,CORE,NULL
NA16B037,OE2024,NULL,CORE,NULL
NA16B037,OE2014,NULL,CORE,NULL
NA16B037,OE2044,NULL,CORE,NULL
NA16B037,BT1010,NULL,CORE,NULL
NA16B037,MA2040,1,ELEC,1
NA16B038,BT1010,NULL,CORE,NULL
NA16B038,OE2034,NULL,CORE,NULL
NA16B038,OE2024,NULL,CORE,NULL
NA16B038,OE2014,NULL,CORE,NULL
NA16B038,OE2044,NULL,CORE,NULL
NA16B038,MA2040,4,ELEC,1
NA16B039,BT1010,NULL,CORE,NULL
NA16B039,OE2034,NULL,CORE,NULL
NA16B039,OE2024,NULL,CORE,NULL
NA16B039,OE2014,NULL,CORE,NULL
NA16B039,OE2044,NULL,CORE,NULL
NA16B039,MA2040,1,ELEC,1
NA16B039,MA2030,1,ELEC,2
NA16B039,MA2031,1,ELEC,3
NA16B101,BT1010,NULL,CORE,NULL
NA16B101,OE2034,NULL,CORE,NULL
NA16B101,OE2024,NULL,CORE,NULL
NA16B101,OE2014,NULL,CORE,NULL
NA16B101,OE2044,NULL,CORE,NULL
NA16B101,MA2031,4,ELEC,1
NA16B102,BT1010,NULL,CORE,NULL
NA16B102,OE2034,NULL,CORE,NULL
NA16B102,OE2024,NULL,CORE,NULL
NA16B102,OE2014,NULL,CORE,NULL
NA16B102,OE2044,NULL,CORE,NULL
NA16B102,MA2040,1,ELEC,1
NA16B103,OE2034,NULL,CORE,NULL
NA16B103,OE2024,NULL,CORE,NULL
NA16B103,OE2014,NULL,CORE,NULL
NA16B103,OE2044,NULL,CORE,NULL
NA16B103,BT1010,NULL,CORE,NULL
NA16B103,MA2040,0,ELEC,1
NA16B104,BT1010,NULL,CORE,NULL
NA16B104,OE2034,NULL,CORE,NULL
NA16B104,OE2024,NULL,CORE,NULL
NA16B104,OE2014,NULL,CORE,NULL
NA16B104,OE2044,NULL,CORE,NULL
NA16B104,MA2040,4,ELEC,1
NA16B104,HS1110,4,ELEC,2
NA16B106,BT1010,NULL,CORE,NULL
NA16B106,OE2034,NULL,CORE,NULL
NA16B106,OE2024,NULL,CORE,NULL
NA16B106,OE2014,NULL,CORE,NULL
NA16B106,OE2044,NULL,CORE,NULL
NA16B106,MA2040,0,ELEC,1
NA16B106,MA2031,0,ELEC,2
NA16B107,BT1010,NULL,CORE,NULL
NA16B107,OE2034,NULL,CORE,NULL
NA16B107,OE2024,NULL,CORE,NULL
NA16B107,OE2014,NULL,CORE,NULL
NA16B107,OE2044,NULL,CORE,NULL
NA16B107,MA2040,0,ELEC,1
NA16B108,BT1010,NULL,CORE,NULL
NA16B108,OE2034,NULL,CORE,NULL
NA16B108,OE2024,NULL,CORE,NULL
NA16B108,OE2014,NULL,CORE,NULL
NA16B108,OE2044,NULL,CORE,NULL
NA16B108,MA2040,0,ELEC,1
NA16B109,OE2034,NULL,CORE,NULL
NA16B109,OE2024,NULL,CORE,NULL
NA16B109,OE2014,NULL,CORE,NULL
NA16B109,OE2044,NULL,CORE,NULL
NA16B109,BT1010,NULL,CORE,NULL
NA16B109,MA2040,1,ELEC,1
NA16B109,MA2030,1,ELEC,2
NA16B110,BT1010,NULL,CORE,NULL
NA16B110,OE2034,NULL,CORE,NULL
NA16B110,OE2024,NULL,CORE,NULL
NA16B110,OE2014,NULL,CORE,NULL
NA16B110,OE2044,NULL,CORE,NULL
NA16B110,MA2040,0,ELEC,1
NA16B111,HS3002,NULL,BACKLOG,NULL
NA16B111,OE2034,NULL,CORE,NULL
NA16B111,OE2024,NULL,CORE,NULL
NA16B111,OE2014,NULL,CORE,NULL
NA16B111,OE2044,NULL,CORE,NULL
NA16B111,BT1010,NULL,CORE,NULL
NA16B111,MA2040,1,ELEC,1
NA16B111,MA2030,1,ELEC,2
NA16B112,BT1010,NULL,CORE,NULL
NA16B112,OE2034,NULL,CORE,NULL
NA16B112,OE2024,NULL,CORE,NULL
NA16B112,OE2014,NULL,CORE,NULL
NA16B112,OE2044,NULL,CORE,NULL
NA16B112,MA2040,1,ELEC,1
NA16B113,HS3002,NULL,BACKLOG,NULL
NA16B113,OE2034,NULL,CORE,NULL
NA16B113,OE2024,NULL,CORE,NULL
NA16B113,OE2014,NULL,CORE,NULL
NA16B113,OE2044,NULL,CORE,NULL
NA16B113,BT1010,NULL,CORE,NULL
NA16B113,MA2040,0,ELEC,1
NA16B114,BT1010,NULL,CORE,NULL
NA16B114,OE2034,NULL,CORE,NULL
NA16B114,OE2024,NULL,CORE,NULL
NA16B114,OE2014,NULL,CORE,NULL
NA16B114,OE2044,NULL,CORE,NULL
NA16B114,MA2040,2,ELEC,1
NA16B115,BT1010,NULL,CORE,NULL
NA16B115,OE2034,NULL,CORE,NULL
NA16B115,OE2024,NULL,CORE,NULL
NA16B115,OE2014,NULL,CORE,NULL
NA16B115,OE2044,NULL,CORE,NULL
NA16B115,MA2040,1,ELEC,1
NA16B116,BT1010,NULL,CORE,NULL
NA16B116,OE2034,NULL,CORE,NULL
NA16B116,OE2024,NULL,CORE,NULL
NA16B116,OE2014,NULL,CORE,NULL
NA16B116,OE2044,NULL,CORE,NULL
NA16B116,MA2040,0,ELEC,1
NA16B117,OE2034,NULL,CORE,NULL
NA16B117,OE2024,NULL,CORE,NULL
NA16B117,OE2014,NULL,CORE,NULL
NA16B117,OE2044,NULL,CORE,NULL
NA16B117,BT1010,NULL,CORE,NULL
NA16B117,MA2040,0,ELEC,1
NA16B117,MA2031,0,ELEC,2
NA16B117,MA2030,0,ELEC,3
NA16B118,BT1010,NULL,CORE,NULL
NA16B118,OE2034,NULL,CORE,NULL
NA16B118,OE2024,NULL,CORE,NULL
NA16B118,OE2014,NULL,CORE,NULL
NA16B118,OE2044,NULL,CORE,NULL
NA16B118,MA2040,1,ELEC,1
NA16B119,BT1010,NULL,CORE,NULL
NA16B119,OE2034,NULL,CORE,NULL
NA16B119,OE2024,NULL,CORE,NULL
NA16B119,OE2014,NULL,CORE,NULL
NA16B119,OE2044,NULL,CORE,NULL
NA16B119,MA2040,1,ELEC,1
NA16B119,HS3002,2,ELEC,2
NA16B119,HS3002A,2,ELEC,3
NA16B119,HS3002B,2,ELEC,4
NA16B119,HS3002C,2,ELEC,5
NA16B119,HS3002D,2,ELEC,6
NA16B119,HS1110,2,ELEC,7
NA17B001,PH1030slotP1,NULL,CORE,NULL
NA17B001,CY1001,NULL,CORE,NULL
NA17B001,CY1002slotQ1,NULL,CORE,NULL
NA17B001,PH1020,NULL,CORE,NULL
NA17B001,MA1102,NULL,CORE,NULL
NA17B001,GN1102,NULL,CORE,NULL
NA17B001,OE1012,NULL,CORE,NULL
NA17B001,HS3002,0,ELEC,1
NA17B001,HS3002A,0,ELEC,2
NA17B001,HS3002B,0,ELEC,3
NA17B001,HS3002C,0,ELEC,4
NA17B001,HS3002D,0,ELEC,5
NA17B001,HS1110,0,ELEC,6
NA17B001,HS1090,0,ELEC,7
NA17B002,PH1030slotP1,NULL,CORE,NULL
NA17B002,CY1001,NULL,CORE,NULL
NA17B002,CY1002slotR2,NULL,CORE,NULL
NA17B002,PH1020,NULL,CORE,NULL
NA17B002,MA1102,NULL,CORE,NULL
NA17B002,GN1102,NULL,CORE,NULL
NA17B002,OE1012,NULL,CORE,NULL
NA17B002,HS3002B,0,ELEC,1
NA17B002,HS3002,0,ELEC,2
NA17B002,HS3002A,0,ELEC,3
NA17B002,HS5920,0,ELEC,4
NA17B003,PH1030slotQ1,NULL,CORE,NULL
NA17B003,CY1001,NULL,CORE,NULL
NA17B003,CY1002slotP2,NULL,CORE,NULL
NA17B003,PH1020,NULL,CORE,NULL
NA17B003,MA1102,NULL,CORE,NULL
NA17B003,GN1102,NULL,CORE,NULL
NA17B003,OE1012,NULL,CORE,NULL
NA17B003,HS1110,1,ELEC,1
NA17B003,HS3002,1,ELEC,2
NA17B003,HS3002A,1,ELEC,3
NA17B003,HS3002B,1,ELEC,4
NA17B003,HS3002C,1,ELEC,5
NA17B003,HS3002D,1,ELEC,6
NA17B003,HS1090,1,ELEC,7
NA17B003,HS2370,1,ELEC,8
NA17B003,HS4450,1,ELEC,9
NA17B004,PH1030slotQ1,NULL,CORE,NULL
NA17B004,CY1001,NULL,CORE,NULL
NA17B004,CY1002slotR1,NULL,CORE,NULL
NA17B004,PH1020,NULL,CORE,NULL
NA17B004,MA1102,NULL,CORE,NULL
NA17B004,GN1102,NULL,CORE,NULL
NA17B004,OE1012,NULL,CORE,NULL
NA17B004,HS1090,1,ELEC,1
NA17B004,HS1110,1,ELEC,2
NA17B004,HS3002D,1,ELEC,3
NA17B004,HS3002A,1,ELEC,4
NA17B004,HS4030,1,ELEC,5
NA17B004,HS3002B,1,ELEC,6
NA17B004,HS3002C,1,ELEC,7
NA17B004,HS3002,1,ELEC,8
NA17B004,HS4210,1,ELEC,9
NA17B005,PH1030slotP1,NULL,CORE,NULL
NA17B005,CY1001,NULL,CORE,NULL
NA17B005,CY1002slotQ1,NULL,CORE,NULL
NA17B005,PH1020,NULL,CORE,NULL
NA17B005,MA1102,NULL,CORE,NULL
NA17B005,GN1102,NULL,CORE,NULL
NA17B005,OE1012,NULL,CORE,NULL
NA17B005,HS3002A,0,ELEC,1
NA17B005,HS3002B,0,ELEC,2
NA17B006,PH1030slotP1,NULL,CORE,NULL
NA17B006,CY1001,NULL,CORE,NULL
NA17B006,CY1002slotR2,NULL,CORE,NULL
NA17B006,PH1020,NULL,CORE,NULL
NA17B006,MA1102,NULL,CORE,NULL
NA17B006,GN1102,NULL,CORE,NULL
NA17B006,OE1012,NULL,CORE,NULL
NA17B006,HS3002B,0,ELEC,1
NA17B006,HS3002,0,ELEC,2
NA17B006,HS3002A,0,ELEC,3
NA17B006,HS5920,0,ELEC,4
NA17B007,CY1001,NULL,CORE,NULL
NA17B007,CY1002slotQ1,NULL,CORE,NULL
NA17B007,PH1020,NULL,CORE,NULL
NA17B007,PH1030slotP1,NULL,CORE,NULL
NA17B007,MA1102,NULL,CORE,NULL
NA17B007,GN1102,NULL,CORE,NULL
NA17B007,OE1012,NULL,CORE,NULL
NA17B007,HS3002,0,ELEC,1
NA17B007,HS3002A,0,ELEC,2
NA17B007,HS3002B,0,ELEC,3
NA17B007,HS3002C,0,ELEC,4
NA17B007,HS3002D,0,ELEC,5
NA17B007,HS3090,0,ELEC,6
NA17B007,HS5930,0,ELEC,7
NA17B008,PH1030slotQ1,NULL,CORE,NULL
NA17B008,CY1001,NULL,CORE,NULL
NA17B008,CY1002slotR1,NULL,CORE,NULL
NA17B008,PH1020,NULL,CORE,NULL
NA17B008,MA1102,NULL,CORE,NULL
NA17B008,GN1102,NULL,CORE,NULL
NA17B008,OE1012,NULL,CORE,NULL
NA17B008,HS3002,0,ELEC,1
NA17B008,HS3002A,0,ELEC,2
NA17B008,HS3002B,0,ELEC,3
NA17B008,HS3002C,0,ELEC,4
NA17B008,HS3002D,0,ELEC,5
NA17B009,PH1030slotP1,NULL,CORE,NULL
NA17B009,CY1001,NULL,CORE,NULL
NA17B009,CY1002slotQ1,NULL,CORE,NULL
NA17B009,PH1020,NULL,CORE,NULL
NA17B009,MA1102,NULL,CORE,NULL
NA17B009,GN1102,NULL,CORE,NULL
NA17B009,OE1012,NULL,CORE,NULL
NA17B009,HS3002,0,ELEC,1
NA17B009,HS3002A,0,ELEC,2
NA17B009,HS3002B,0,ELEC,3
NA17B009,HS3002C,0,ELEC,4
NA17B009,HS3002D,0,ELEC,5
NA17B009,HS3090,0,ELEC,6
NA17B010,PH1030slotP1,NULL,CORE,NULL
NA17B010,MA1102,NULL,CORE,NULL
NA17B010,GN1102,NULL,CORE,NULL
NA17B010,OE1012,NULL,CORE,NULL
NA17B010,CY1001,NULL,CORE,NULL
NA17B010,CY1002slotQ1,NULL,CORE,NULL
NA17B010,PH1020,NULL,CORE,NULL
NA17B010,HS3002,0,ELEC,1
NA17B010,HS3002A,0,ELEC,2
NA17B010,HS3002B,0,ELEC,3
NA17B010,HS3002C,0,ELEC,4
NA17B010,HS3002D,0,ELEC,5
NA17B010,HS2370,0,ELEC,6
NA17B011,PH1030slotP1,NULL,CORE,NULL
NA17B011,CY1001,NULL,CORE,NULL
NA17B011,CY1002slotQ1,NULL,CORE,NULL
NA17B011,PH1020,NULL,CORE,NULL
NA17B011,MA1102,NULL,CORE,NULL
NA17B011,GN1102,NULL,CORE,NULL
NA17B011,OE1012,NULL,CORE,NULL
NA17B011,HS3002,0,ELEC,1
NA17B011,HS3002A,0,ELEC,2
NA17B011,HS3002B,0,ELEC,3
NA17B011,HS3002C,0,ELEC,4
NA17B011,HS3002D,0,ELEC,5
NA17B011,HS1110,0,ELEC,6
NA17B011,HS1090,0,ELEC,7
NA17B012,PH1030slotP1,NULL,CORE,NULL
NA17B012,CY1001,NULL,CORE,NULL
NA17B012,CY1002slotQ1,NULL,CORE,NULL
NA17B012,PH1020,NULL,CORE,NULL
NA17B012,MA1102,NULL,CORE,NULL
NA17B012,GN1102,NULL,CORE,NULL
NA17B012,OE1012,NULL,CORE,NULL
NA17B012,HS3002B,0,ELEC,1
NA17B012,HS3002,0,ELEC,2
NA17B012,HS3002A,0,ELEC,3
NA17B012,HS5920,0,ELEC,4
NA17B013,CY1001,NULL,CORE,NULL
NA17B013,CY1002slotQ1,NULL,CORE,NULL
NA17B013,PH1020,NULL,CORE,NULL
NA17B013,PH1030slotP1,NULL,CORE,NULL
NA17B013,MA1102,NULL,CORE,NULL
NA17B013,GN1102,NULL,CORE,NULL
NA17B013,OE1012,NULL,CORE,NULL
NA17B013,HS3002,0,ELEC,1
NA17B013,HS3002A,0,ELEC,2
NA17B013,HS3002B,0,ELEC,3
NA17B013,HS3002C,0,ELEC,4
NA17B013,HS3002D,0,ELEC,5
NA17B013,HS5920,0,ELEC,6
NA17B014,PH1030slotP1,NULL,CORE,NULL
NA17B014,MA1102,NULL,CORE,NULL
NA17B014,GN1102,NULL,CORE,NULL
NA17B014,OE1012,NULL,CORE,NULL
NA17B014,CY1001,NULL,CORE,NULL
NA17B014,CY1002slotQ1,NULL,CORE,NULL
NA17B014,PH1020,NULL,CORE,NULL
NA17B014,HS3002,0,ELEC,1
NA17B014,HS3002A,0,ELEC,2
NA17B014,HS3002B,0,ELEC,3
NA17B014,HS3002C,0,ELEC,4
NA17B014,HS3002D,0,ELEC,5
NA17B014,HS1110,0,ELEC,6
NA17B014,HS1090,0,ELEC,7
NA17B014,HS4450,0,ELEC,8
NA17B015,CY1001,NULL,CORE,NULL
NA17B015,CY1002slotR2,NULL,CORE,NULL
NA17B015,PH1020,NULL,CORE,NULL
NA17B015,MA1102,NULL,CORE,NULL
NA17B015,GN1102,NULL,CORE,NULL
NA17B015,OE1012,NULL,CORE,NULL
NA17B015,PH1030slotP1,NULL,CORE,NULL
NA17B015,HS3002B,0,ELEC,1
NA17B015,HS3002,0,ELEC,2
NA17B015,HS3002A,0,ELEC,3
NA17B015,HS5920,0,ELEC,4
NA17B016,PH1030slotQ1,NULL,CORE,NULL
NA17B016,CY1001,NULL,CORE,NULL
NA17B016,CY1002slotR1,NULL,CORE,NULL
NA17B016,PH1020,NULL,CORE,NULL
NA17B016,MA1102,NULL,CORE,NULL
NA17B016,GN1102,NULL,CORE,NULL
NA17B016,OE1012,NULL,CORE,NULL
NA17B016,HS3002B,0,ELEC,1
NA17B016,HS3002,0,ELEC,2
NA17B016,HS3002A,0,ELEC,3
NA17B016,HS3002C,0,ELEC,4
NA17B016,HS3002D,0,ELEC,5
NA17B016,HS1090,0,ELEC,6
NA17B016,HS1110,0,ELEC,7
NA17B016,HS5930,0,ELEC,8
NA17B017,PH1030slotQ1,NULL,CORE,NULL
NA17B017,CY1001,NULL,CORE,NULL
NA17B017,CY1002slotR1,NULL,CORE,NULL
NA17B017,PH1020,NULL,CORE,NULL
NA17B017,MA1102,NULL,CORE,NULL
NA17B017,GN1102,NULL,CORE,NULL
NA17B017,OE1012,NULL,CORE,NULL
NA17B017,HS3002,0,ELEC,1
NA17B017,HS3002A,0,ELEC,2
NA17B017,HS3002B,0,ELEC,3
NA17B017,HS3002C,0,ELEC,4
NA17B017,HS3002D,0,ELEC,5
NA17B017,HS1110,0,ELEC,6
NA17B017,HS4571,0,ELEC,7
NA17B017,HS1090,0,ELEC,8
NA17B018,PH1030slotQ1,NULL,CORE,NULL
NA17B018,CY1001,NULL,CORE,NULL
NA17B018,CY1002slotR1,NULL,CORE,NULL
NA17B018,PH1020,NULL,CORE,NULL
NA17B018,MA1102,NULL,CORE,NULL
NA17B018,GN1102,NULL,CORE,NULL
NA17B018,OE1012,NULL,CORE,NULL
NA17B018,HS3002,0,ELEC,1
NA17B018,HS3002A,0,ELEC,2
NA17B018,HS3002B,0,ELEC,3
NA17B018,HS3002C,0,ELEC,4
NA17B018,HS3002D,0,ELEC,5
NA17B018,HS1090,0,ELEC,6
NA17B018,HS1110,0,ELEC,7
NA17B018,HS3090,0,ELEC,8
NA17B019,PH1030slotP1,NULL,CORE,NULL
NA17B019,MA1102,NULL,CORE,NULL
NA17B019,GN1102,NULL,CORE,NULL
NA17B019,OE1012,NULL,CORE,NULL
NA17B019,CY1001,NULL,CORE,NULL
NA17B019,CY1002slotQ1,NULL,CORE,NULL
NA17B019,PH1020,NULL,CORE,NULL
NA17B019,HS3002,0,ELEC,1
NA17B019,HS3002A,0,ELEC,2
NA17B019,HS3002B,0,ELEC,3
NA17B019,HS3002C,0,ELEC,4
NA17B019,HS3002D,0,ELEC,5
NA17B019,HS1090,0,ELEC,6
